Urban Rural Code,Population Estimate 2020,Total Vaccines,Percent Vaccinated,Case Count,Percent of Population Cases,Total deaths,Covid Death Percent Above Median
5.0,68739.0,31041.0,45.15777069785711,6224.0,9.054539635432567,1606.0,0.0
1.0,232226.0,93632.0,40.319344087225375,19911.0,8.57397535159715,6324.0,0.0
2.0,446596.0,293061.0,65.62105348010282,51605.0,11.55518634291395,7010.0,0.0
4.0,171346.0,86229.0,50.32448962917139,23396.0,13.65424346060018,2944.0,0.0
2.0,221428.0,69213.0,31.257564535650417,32512.0,14.68287660097187,2672.0,0.0
2.0,333766.0,170867.0,51.19365064146738,29477.0,8.83163653577656,7149.0,0.0
3.0,235987.0,94340.0,39.976778381860015,28337.0,12.007864840012369,2911.0,0.0
1.0,800501.0,483596.0,60.41166719342012,104779.0,13.089177902338662,14973.0,1.0
3.0,67883.0,23140.0,34.08806328535863,9633.0,14.19059263733188,1457.0,0.0
4.0,102902.0,51213.0,49.7687119783872,14053.0,13.65668305766652,1994.0,0.0
2.0,140002.0,78646.0,56.17491178697447,15906.0,11.36126626762474,2251.0,0.0
4.0,76648.0,31028.0,40.48116063041436,5079.0,6.626395992067629,1340.0,0.0
5.0,55720.0,26182.0,46.98851399856425,8385.0,15.04845656855707,1135.0,1.0
2.0,688726.0,370345.0,53.77247265240458,87188.0,12.659315896307092,8945.0,0.0
2.0,185770.0,83192.0,44.78225763040319,25701.0,13.83484954513646,2889.0,1.0
1.0,158726.0,89417.0,56.334185955672034,12869.0,8.10768242127943,1707.0,1.0
5.0,126032.0,66143.0,52.48111590707122,10799.0,8.56845880411324,2373.0,0.0
4.0,86477.0,20370.0,23.55539623252425,7164.0,8.284283682366409,2866.0,1.0
2.0,500382.0,302956.0,60.54494366304144,79582.0,15.90424915364661,7755.0,1.0
3.0,942426.0,676808.0,71.81550593892783,102843.0,10.91258093473652,13945.0,1.0
6.0,25456.0,14271.0,56.06143934632307,2643.0,10.38262099308611,1713.0,0.0
5.0,134977.0,78270.0,57.98765715640442,8111.0,6.00917193299599,2418.0,0.0
5.0,29282.0,11128.0,38.002868656512526,2591.0,8.84843931425449,727.0,1.0
5.0,26973.0,5476.0,20.301783264746227,3810.0,14.12523634745857,1064.0,1.0
3.0,279874.0,160681.0,57.41190678662541,29692.0,10.609059791191749,6860.0,0.0
5.0,76029.0,40813.0,53.68083231398545,7094.0,9.33065014665456,1363.0,0.0
5.0,57632.0,22674.0,39.34272626318711,9453.0,16.402345918933918,1250.0,0.0
6.0,71658.0,21081.0,29.41890647241061,10994.0,15.34232046666108,1383.0,0.0
5.0,65530.0,28381.0,43.30993438119945,5227.0,7.97649931329162,1856.0,0.0
5.0,85343.0,41906.0,49.10303129723586,13426.0,15.7318116307137,2278.0,1.0
2.0,1507600.0,890996.0,59.10029185460335,137405.0,9.114154948262131,32326.0,1.0
5.0,72560.0,40078.0,55.23428886438809,8096.0,11.15766262403528,2414.0,0.0
3.0,162583.0,82876.0,50.97457913804027,15342.0,9.43641094087327,2536.0,0.0
2.0,909612.0,568539.0,62.5034630149998,94282.0,10.36507873686802,11023.0,1.0
2.0,198792.0,94810.0,47.693066119360935,15843.0,7.969636605094769,6103.0,1.0
5.0,38397.0,17508.0,45.59731229002265,6187.0,16.11323801338646,871.0,1.0
1.0,586131.0,333472.0,56.89376606935992,58694.0,10.01380237523693,17532.0,0.0
2.0,292646.0,59185.0,20.22409327310129,27274.0,9.31979251382216,2713.0,0.0
5.0,52222.0,19292.0,36.94228486078664,7317.0,14.011336218451987,1487.0,1.0
5.0,80929.0,36492.0,45.09137639165194,15381.0,19.00554807300226,2492.0,1.0
3.0,52403.0,33900.0,64.69095280804534,6506.0,12.41531973360303,1260.0,0.0
3.0,519907.0,229636.0,44.168668627273725,71557.0,13.763423073742027,11547.0,0.0
5.0,36451.0,14472.0,39.70261446873885,3965.0,10.87761652629557,1074.0,1.0
2.0,917481.0,572580.0,62.40783187880729,104116.0,11.34802791556446,13723.0,0.0
4.0,93368.0,38098.0,40.80412989461057,12103.0,12.96268528832148,2798.0,1.0
5.0,111364.0,54062.0,48.54531087245429,10360.0,9.30282676627994,2924.0,0.0
3.0,366473.0,241052.0,65.77619633642861,26077.0,7.11566745708415,7346.0,0.0
4.0,130367.0,68099.0,52.23637883820293,19814.0,15.198631555531689,4744.0,1.0
2.0,406204.0,219000.0,53.91379700839972,3969.0,0.97709525263168,5999.0,0.0
5.0,78729.0,31548.0,40.07163815112601,7278.0,9.24436992721868,1951.0,1.0
1.0,389476.0,238448.0,61.22277110784746,1933.0,0.4963078597911,7872.0,0.0
2.0,30446.0,10402.0,34.16540760691059,4407.0,14.47480785653287,1625.0,1.0
4.0,121007.0,55729.0,46.05436049154181,14538.0,12.01418099779351,3820.0,1.0
2.0,245348.0,138581.0,56.48344392454799,37731.0,15.378564324958829,2390.0,0.0
5.0,37757.0,13379.0,35.43448896893291,3197.0,8.46730407606536,1184.0,1.0
2.0,98532.0,63925.0,64.8774002354565,13242.0,13.43928875898185,993.0,0.0
5.0,48998.0,16421.0,33.513612800522466,7845.0,16.010857586023917,1012.0,1.0
2.0,136445.0,70509.0,51.67576679248048,17247.0,12.64025797940562,2054.0,0.0
4.0,55411.0,23741.0,42.8452834274783,7669.0,13.84021223222825,1364.0,1.0
3.0,790767.0,429473.0,54.31094114954216,57142.0,7.22614878971934,15868.0,0.0
3.0,264999.0,187558.0,70.77687085611643,23377.0,8.82154272280272,4562.0,0.0
2.0,294635.0,152180.0,51.65034703955742,31624.0,10.733280160198207,3685.0,0.0
4.0,134510.0,56549.0,42.0407404653929,15094.0,11.22147052263772,3288.0,1.0
4.0,179027.0,77003.0,43.0119479184704,20342.0,11.362531908594791,4798.0,0.0
2.0,100926.0,37967.0,37.61865128906327,14355.0,14.22329231317995,1562.0,0.0
6.0,57057.0,27470.0,48.14483761852183,5442.0,9.53783059046217,2508.0,1.0
3.0,320650.0,190214.0,59.32137845002339,15915.0,4.96335568376734,5525.0,0.0
5.0,65834.0,39517.0,60.02521493453232,4723.0,7.17410456602971,1547.0,0.0
3.0,371662.0,184791.0,49.72017585871033,58964.0,15.86495256442681,11061.0,1.0
4.0,115926.0,47250.0,40.758759898555965,14116.0,12.17673343339716,2543.0,0.0
5.0,50114.0,17781.0,35.48110308496627,4546.0,9.07131739633635,1023.0,1.0
5.0,93592.0,58006.0,61.9775194461065,6251.0,6.678989657235659,2768.0,0.0
4.0,123967.0,54592.0,44.03752611582114,14255.0,11.49902796712028,2848.0,0.0
2.0,570412.0,287601.0,50.41987195220297,38196.0,6.69621256214806,13098.0,0.0
3.0,367239.0,223278.0,60.799098135002005,39619.0,10.78834219677104,5849.0,1.0
3.0,829212.0,505157.0,60.92012657800417,94610.0,11.40962745353419,14463.0,1.0
5.0,44294.0,24292.0,54.84264234433558,6505.0,14.68596198130672,925.0,1.0
5.0,99035.0,41962.0,42.37087898217802,15954.0,16.109456252839898,2070.0,1.0
3.0,370802.0,241342.0,65.08648820664398,44292.0,11.94491939094179,10140.0,1.0
4.0,163084.0,100083.0,61.36898776090849,18048.0,11.06668955875499,3130.0,0.0
3.0,282249.0,149788.0,53.06945285900039,27939.0,9.89870646131607,4331.0,0.0
1.0,866606.0,655200.0,75.60529237046593,51471.0,5.939377294872171,11938.0,0.0
2.0,125746.0,88285.0,70.20899273137913,11316.0,8.99909341052598,2038.0,0.0
2.0,618381.0,372802.0,60.28678112684575,89489.0,14.47149896261366,12566.0,1.0
4.0,130786.0,70798.0,54.13270533543345,19342.0,14.78904469897389,2856.0,1.0
4.0,135965.0,92781.0,68.23888500717096,12155.0,8.93980068399955,2326.0,0.0
3.0,290609.0,152714.0,52.54964574393773,14235.0,4.89833418786066,6142.0,0.0
4.0,212820.0,108393.0,50.93177332957429,15346.0,7.210788459731219,4150.0,1.0
2.0,305888.0,163340.0,53.3986295637619,33051.0,10.80493513965896,3244.0,0.0
3.0,359232.0,197002.0,54.83976928558703,48105.0,13.39106761090326,3538.0,0.0
2.0,582777.0,394373.0,67.67133912285487,47396.0,8.13278492459379,8894.0,0.0
2.0,110091.0,67407.0,61.22843829195848,8490.0,7.711802054663861,2028.0,0.0
2.0,188275.0,85585.0,45.45744257070774,2331.0,1.23808259195326,3458.0,1.0
2.0,265274.0,76640.0,28.890882634558977,34515.0,13.0110753409682,2910.0,0.0
2.0,216246.0,94418.0,43.66231051672632,29474.0,13.629847488508458,2528.0,0.0
3.0,262945.0,152390.0,57.955085664302416,37798.0,14.374869269238811,5923.0,0.0
5.0,36818.0,14926.0,40.53995328371992,4046.0,10.98919007007442,826.0,1.0
3.0,127983.0,52946.0,41.36955689427502,24740.0,19.33069235757874,1933.0,1.0
5.0,39869.0,13359.0,33.50723619855025,4972.0,12.4708420075748,1648.0,1.0
3.0,160307.0,77608.0,48.41210926534711,25438.0,15.868302694205491,3621.0,1.0
4.0,101233.0,53894.0,53.23758063082197,12530.0,12.37738682050319,2123.0,0.0
5.0,37625.0,12338.0,32.79202657807309,3988.0,10.59933554817275,859.0,1.0
4.0,217206.0,76393.0,35.17075955544506,29859.0,13.74685782160714,6877.0,0.0
1.0,694176.0,393138.0,56.63376434794635,112810.0,16.25092195639146,19059.0,1.0
4.0,251879.0,133090.0,52.838863104903545,38546.0,15.30337979744242,4064.0,1.0
3.0,418735.0,235465.0,56.23246205834239,33140.0,7.914313348537851,6882.0,0.0
5.0,103352.0,51578.0,49.9051784193823,12171.0,11.7762597724282,2693.0,1.0
3.0,322364.0,151343.0,46.94786018289884,30258.0,9.38628382821903,10107.0,1.0
5.0,94657.0,50205.0,53.03886664483345,8360.0,8.83188776318708,1791.0,0.0
3.0,214251.0,103892.0,48.4907888411256,29427.0,13.73482504165674,2925.0,0.0
4.0,110652.0,64695.0,58.46708599934931,6591.0,5.95651230886021,1935.0,0.0
2.0,385648.0,190425.0,49.37793013317844,44859.0,11.63211011077459,6409.0,0.0
4.0,170628.0,62674.0,36.73136882574958,24157.0,14.15769979135898,3568.0,0.0
6.0,20452.0,2254.0,11.02092704869939,2858.0,13.974183453940933,454.0,1.0
5.0,64494.0,22965.0,35.6079635314913,7995.0,12.39650200018606,1144.0,0.0
4.0,106360.0,46362.0,43.58969537420082,14651.0,13.77491538172245,2276.0,0.0
1.0,735538.0,482746.0,65.63168728196231,82687.0,11.24170335183226,9910.0,0.0
2.0,124797.0,77102.0,61.7819338605896,11679.0,9.35839803841438,1573.0,0.0
2.0,942627.0,285099.0,30.245155294724206,93962.0,9.96809978920612,8656.0,0.0
5.0,61793.0,27864.0,45.09248620393896,9571.0,15.48880941206933,1484.0,1.0
5.0,78612.0,36329.0,46.21304635424617,9484.0,12.06431588052714,1881.0,0.0
4.0,122134.0,49281.0,40.34994350467519,16824.0,13.77503397907216,2394.0,1.0
4.0,201769.0,121905.0,60.418101888793615,15859.0,7.8599784902537,3328.0,0.0
3.0,681666.0,371769.0,54.53829294698577,68287.0,10.01766260896098,15164.0,1.0
4.0,108594.0,45355.0,41.76565924452548,16727.0,15.40324511483139,2431.0,0.0
3.0,333983.0,169581.0,50.775338864552985,38981.0,11.67155214486964,3397.0,0.0
5.0,80015.0,32544.0,40.67237392988814,13214.0,16.5144035493345,1850.0,0.0
2.0,1051816.0,806693.0,76.69525848627516,82814.0,7.87343033382264,14532.0,1.0
3.0,130777.0,66637.0,50.95467857497879,19754.0,15.1051025791997,1973.0,0.0
4.0,206161.0,78907.0,38.27445540136107,33064.0,16.03795092185234,3663.0,1.0
5.0,72654.0,26985.0,37.14179535882401,8046.0,11.07440746552151,2134.0,1.0
2.0,506809.0,299484.0,59.09208400008682,64959.0,12.81725462649637,12078.0,0.0
3.0,202079.0,67744.0,33.52352297863706,22769.0,11.26737563032279,7979.0,1.0
3.0,116540.0,66745.0,57.27218122533036,10990.0,9.43023854470568,1734.0,0.0
3.0,198538.0,116125.0,58.490062355821046,20084.0,10.1159475767863,5339.0,0.0
1.0,1128945.0,602064.0,53.32979020235706,143880.0,12.74464212162682,14496.0,1.0
2.0,88097.0,36901.0,41.8867838859439,13157.0,14.934674279487382,1094.0,1.0
1.0,240119.0,160355.0,66.78147085403488,16755.0,6.977790179036219,2757.0,1.0
5.0,42103.0,24171.0,57.40921074507754,6157.0,14.62366102177992,1424.0,1.0
5.0,71683.0,32466.0,45.29107319727132,10645.0,14.85010392980204,1868.0,1.0
3.0,93155.0,37765.0,40.53996028125167,13878.0,14.89775106006118,1403.0,0.0
6.0,33342.0,22607.0,67.80337112350789,2161.0,6.48131485813688,1137.0,0.0
3.0,450448.0,244373.0,54.25110112599012,52852.0,11.73320782865058,8311.0,0.0
4.0,155637.0,69386.0,44.5819438822388,18062.0,11.60520955813848,3227.0,1.0
2.0,103419.0,52961.0,51.21012579893444,9077.0,8.77691720090118,1880.0,0.0
4.0,206591.0,59494.0,28.797963125208742,17519.0,8.480040272809559,5848.0,1.0
3.0,182447.0,95822.0,52.52045799602077,29568.0,16.20635033735824,5506.0,1.0
5.0,96513.0,44993.0,46.61859024172909,7309.0,7.57307305751556,1978.0,0.0
4.0,112245.0,42565.0,37.92151098044456,15817.0,14.09149628045792,4363.0,1.0
4.0,55307.0,24287.0,43.91306706203555,8811.0,15.93107563237926,1276.0,1.0
5.0,103953.0,49951.0,48.05152328456129,12022.0,11.56484180350735,1571.0,0.0
2.0,930394.0,636999.0,68.46551031068559,115635.0,12.42860551551278,16512.0,1.0
6.0,47177.0,17958.0,38.06515886978824,8749.0,18.54505373381096,1025.0,0.0
4.0,96212.0,40184.0,41.76609986280297,3898.0,4.05146967114289,2317.0,1.0
3.0,268426.0,145628.0,54.25256867814593,23858.0,8.88811068972454,6593.0,0.0
3.0,177652.0,92073.0,51.82773061941324,25956.0,14.61058699029563,5984.0,1.0
2.0,121633.0,26898.0,22.11406443974908,12410.0,10.202823246980673,2757.0,1.0
2.0,432346.0,249751.0,57.76646482215633,1555.0,0.35966563816942,10780.0,1.0
4.0,98391.0,42034.0,42.72138711874053,10193.0,10.359687369779753,1569.0,0.0
3.0,360428.0,215600.0,59.81777220415728,30788.0,8.54206665408902,5250.0,0.0
2.0,170980.0,88212.0,51.59199906421805,21274.0,12.44239092291496,3179.0,0.0
2.0,614237.0,294440.0,47.93589445116461,88461.0,14.4017700008303,13452.0,1.0
5.0,59534.0,39701.0,66.68626331172104,4482.0,7.528471125743271,1197.0,0.0
2.0,265161.0,173747.0,65.52509607370617,25983.0,9.79895233461934,3643.0,0.0
5.0,47073.0,22763.0,48.35680751173709,6092.0,12.94160134259554,876.0,1.0
5.0,44332.0,18796.0,42.39826761707119,6458.0,14.56735540918524,893.0,0.0
4.0,109071.0,39220.0,35.9582290434671,20411.0,18.71349854681812,2327.0,0.0
2.0,115821.0,38879.0,33.56817848231322,9919.0,8.5640773262189,2215.0,1.0
4.0,69481.0,34539.0,49.70999265986385,2462.0,3.5434147464774504,1270.0,0.0
4.0,113469.0,46287.0,40.7926393993073,17644.0,15.549621482519449,3031.0,1.0
3.0,131113.0,72414.0,55.23022125952423,14928.0,11.38559868205288,2305.0,0.0
5.0,49053.0,23203.0,47.30189794711842,6603.0,13.46095040058712,1256.0,1.0
3.0,227966.0,118618.0,52.0331979330251,3592.0,1.57567356535623,9324.0,1.0
5.0,63353.0,31010.0,48.94795826559121,8914.0,14.07036762268558,1957.0,1.0
4.0,77574.0,48316.0,62.2837548663212,9354.0,12.05816381777399,1819.0,0.0
4.0,130789.0,76594.0,58.56302900090986,8612.0,6.5846516144324,2441.0,0.0
5.0,73719.0,39768.0,53.945387213608434,9311.0,12.63039379264504,2152.0,0.0
4.0,155603.0,67544.0,43.40790344659164,20207.0,12.98625347840337,3707.0,0.0
5.0,85466.0,33510.0,39.20857416984531,2.0,0.00234011185734,4179.0,1.0
5.0,54303.0,27881.0,51.34338802644422,8627.0,15.88678341896396,1357.0,0.0
3.0,123968.0,53365.0,43.04739932885906,12450.0,10.042914300464629,1890.0,0.0
3.0,143802.0,56921.0,39.58289870794564,2559.0,1.77953018734092,3103.0,1.0
4.0,101980.0,39032.0,38.27417140615807,13424.0,13.16336536575799,2953.0,1.0
2.0,226568.0,97673.0,43.1097948518767,35193.0,15.53308498993679,4467.0,1.0
4.0,182991.0,98943.0,54.06987228880109,1345.0,0.73500882557065,4408.0,1.0
4.0,212744.0,102497.0,48.17856202760124,20944.0,9.84469597262437,4391.0,0.0
3.0,271484.0,144410.0,53.19282167641556,11776.0,4.33764052393511,5949.0,0.0
5.0,60221.0,22875.0,37.98508825824878,6479.0,10.75870543498115,1816.0,0.0
2.0,247011.0,101198.0,40.96902567092154,24904.0,10.08214209083806,3586.0,0.0
5.0,43831.0,22801.0,52.02025963359266,5454.0,12.44324792954758,1069.0,0.0
3.0,337186.0,169723.0,50.33512660667999,28682.0,8.50628436530579,7018.0,0.0
5.0,83697.0,38265.0,45.71848453349582,8714.0,10.41136480399536,1768.0,0.0
5.0,65778.0,29155.0,44.32332998875004,9427.0,14.33153942047493,2190.0,1.0
2.0,833869.0,511316.0,61.31850446532968,77835.0,9.33419997625526,17025.0,1.0
4.0,123312.0,82766.0,67.11917737122097,17568.0,14.24678863370961,2505.0,1.0
3.0,767967.0,396427.0,51.62031701883023,96252.0,12.5333510424276,11866.0,1.0
4.0,162990.0,73779.0,45.26596723725382,22126.0,13.575065954966558,4316.0,1.0
5.0,36225.0,16149.0,44.57971014492753,6419.0,17.71980676328502,975.0,1.0
3.0,901362.0,392779.0,43.576165846796286,131983.0,14.6426186149405,13247.0,1.0
2.0,165265.0,79617.0,48.17535473330711,26287.0,15.90596920098024,4062.0,1.0
2.0,709409.0,487332.0,68.69549159934537,68782.0,9.69567626009819,9979.0,0.0
1.0,2315963.0,1110192.0,47.936517120523945,308864.0,13.33630977696966,40201.0,1.0
5.0,59652.0,28793.0,48.26828941192248,6474.0,10.85294709314021,1702.0,1.0
5.0,71830.0,20242.0,28.18042600584713,12896.0,17.95350132256717,906.0,1.0
4.0,105260.0,58070.0,55.168155044651336,12763.0,12.12521375641269,2498.0,0.0
5.0,105851.0,38652.0,36.51547930581666,15313.0,14.46656148737376,2275.0,0.0
2.0,385315.0,237004.0,61.5091548473327,35112.0,9.112544281951129,5738.0,1.0
4.0,56418.0,20259.0,35.90875252578964,9202.0,16.31039739090361,1322.0,0.0
4.0,152692.0,58195.0,38.11267125979095,29804.0,19.51903177638645,1981.0,1.0
5.0,73751.0,33532.0,45.4665021491234,1141.0,1.54709766647231,2877.0,1.0
5.0,38219.0,16211.0,42.41607577382977,3714.0,9.71767968811324,1048.0,0.0
6.0,46085.0,17242.0,37.41347510035803,5956.0,12.92394488445264,1150.0,1.0
5.0,44372.0,10580.0,23.84386550076624,5223.0,11.77093662670152,1486.0,1.0
3.0,468680.0,203801.0,43.48404028334898,72199.0,15.40475377656396,6646.0,1.0
2.0,159293.0,72622.0,45.59020170377857,15573.0,9.77632413225942,3458.0,1.0
5.0,70824.0,71941.0,101.57714898904328,13450.0,18.9907376030724,1231.0,1.0
2.0,160607.0,83516.0,52.00022414963234,24191.0,15.062232654865602,2283.0,0.0
2.0,173251.0,110707.0,63.89977547027146,22548.0,13.01464349412124,2995.0,1.0
5.0,64334.0,28421.0,44.17726241178848,8445.0,13.12680697609351,1286.0,0.0
5.0,42242.0,17928.0,42.44117229297855,3436.0,8.13408456039013,1804.0,1.0
2.0,226543.0,87363.0,38.56353981363361,1606.0,0.70891618809674,3118.0,0.0
2.0,140249.0,64475.0,45.97180728561344,18385.0,13.10882787043044,1312.0,0.0
5.0,90258.0,49705.0,55.06991070043653,10689.0,11.84271754304327,1586.0,1.0
3.0,608459.0,343609.0,56.47200550899897,27861.0,4.5789445139278,15500.0,0.0
5.0,61603.0,25728.0,41.764199795464506,9777.0,15.87098030940051,1745.0,0.0
3.0,349204.0,194940.0,55.82410281669168,31745.0,9.09067479181223,5658.0,0.0
4.0,196659.0,102903.0,52.32559913352554,31953.0,16.24792152914435,5127.0,1.0
3.0,1000918.0,512108.0,51.16383160258883,134404.0,13.428073028959412,16337.0,1.0
3.0,294074.0,169100.0,57.50253337595299,16581.0,5.63837673510749,4843.0,0.0
4.0,162038.0,80223.0,49.50875720510004,24648.0,15.21124674459077,3312.0,1.0
2.0,359921.0,179257.0,49.80454044081896,47797.0,13.27985863564504,4322.0,1.0
2.0,96875.0,21414.0,22.10477419354838,11403.0,11.77083870967742,1813.0,1.0
2.0,93271.0,51742.0,55.4749064553827,7867.0,8.43456165367584,1794.0,1.0
3.0,106871.0,60927.0,57.00985300034621,1732.0,1.62064545105781,1918.0,0.0
5.0,44590.0,20781.0,46.60461986992599,5695.0,12.77192195559542,741.0,1.0
4.0,176253.0,56062.0,31.807685542941112,1245.0,0.70637095538799,5974.0,0.0
2.0,431807.0,256016.0,59.28945107420677,51910.0,12.02157445340163,4172.0,0.0
4.0,189868.0,91546.0,48.21560241852234,21264.0,11.1993595550593,5365.0,1.0
6.0,71875.0,52044.0,72.40904347826087,14563.0,20.2615652173913,1054.0,1.0
1.0,4579081.0,2211062.0,48.28615174092793,670789.0,14.64898742782667,81663.0,1.0
4.0,50829.0,21400.0,42.10194967439847,7022.0,13.81494815951523,985.0,1.0
1.0,451231.0,232871.0,51.60793473852638,43008.0,9.53126004197406,6388.0,0.0
5.0,46108.0,18774.0,40.717445996356375,7031.0,15.24898065411642,808.0,1.0
3.0,158755.0,79508.0,50.08220213536582,23765.0,14.96960725646436,6553.0,1.0
2.0,40869.0,19100.0,46.7346888839952,4482.0,10.96674741246421,962.0,1.0
3.0,316982.0,180519.0,56.94929049599031,35240.0,11.117350512016449,7934.0,0.0
5.0,81755.0,34935.0,42.73133141703871,10927.0,13.36554339184147,1087.0,0.0
2.0,421596.0,256631.0,60.87130807692672,25944.0,6.15375857455953,6544.0,0.0
3.0,105624.0,63016.0,59.66068317806559,11350.0,10.745663864273268,1831.0,1.0
5.0,179610.0,124305.0,69.20828461666945,15030.0,8.36813095039251,2754.0,0.0
3.0,538866.0,302806.0,56.19319088604588,54248.0,10.0670667661348,12547.0,0.0
2.0,178100.0,86554.0,48.5985401459854,19475.0,10.93486805165637,2959.0,0.0
3.0,459214.0,303670.0,66.12821037686133,43235.0,9.41500041375045,10899.0,0.0
5.0,49019.0,19494.0,39.76825312633876,8269.0,16.86896917521777,993.0,1.0
6.0,36281.0,11675.0,32.17937763567707,5803.0,15.99459772332626,797.0,1.0
4.0,128672.0,65743.0,51.093477990549616,16070.0,12.48911962198458,3532.0,1.0
5.0,76420.0,34581.0,45.25124313007066,8749.0,11.44857367181366,2037.0,1.0
2.0,422784.0,259561.0,61.3932882985165,30502.0,7.2145587344838,3388.0,0.0
5.0,46392.0,22697.0,48.92438351439903,6222.0,13.4117951370926,885.0,0.0
2.0,519883.0,302943.0,58.27138029133479,67792.0,13.03985704475814,7651.0,1.0
4.0,182924.0,84614.0,46.25636876517023,26519.0,14.49727755789289,4397.0,0.0
4.0,98360.0,47450.0,48.24115494103294,16360.0,16.63277755185034,4485.0,1.0
5.0,62423.0,24064.0,38.549893468753496,6061.0,9.7095621806065,1140.0,0.0
1.0,1211358.0,738536.0,60.96760825453747,114844.0,9.48059945944964,32774.0,0.0
3.0,196442.0,62248.0,31.687724621007728,16312.0,8.30372323637511,5852.0,1.0
4.0,46950.0,22537.0,48.00212992545261,4472.0,9.52502662406815,2190.0,0.0
3.0,196800.0,97110.0,49.34451219512195,18896.0,9.60162601626016,4134.0,0.0
2.0,64162.0,34269.0,53.41011813846202,6865.0,10.69947944266076,1212.0,0.0
2.0,206803.0,119896.0,57.97594812454365,20540.0,9.93215765728737,4680.0,0.0
